-5.0	0.00554280795188
-4.9	0.0063452920706
-4.800000000000001	0.00723763141614
-4.700000000000001	0.00822514863405
-4.600000000000001	0.00931251412211
-4.500000000000002	0.0105034392153
-4.400000000000002	0.0118002827606
-4.3000000000000025	0.0132035451118
-4.200000000000003	0.0147112170228
-4.100000000000003	0.0163179442493
-4.0000000000000036	0.0180139628923
-3.9000000000000035	0.0197837571571
-3.8000000000000034	0.0216043924106
-3.7000000000000033	0.0234434849192
-3.600000000000003	0.0252567886591
-3.500000000000003	0.0269854125019
-3.400000000000003	0.0285527309887
-3.300000000000003	0.0298611208741
-3.200000000000003	0.030788743763
-3.1000000000000028	0.0311866995199
-3.0000000000000027	0.0308769884047
-2.9000000000000026	0.0296518289163
-2.8000000000000025	0.0272749617428
-2.7000000000000024	0.0234855941875
-2.6000000000000023	0.0180055493053
-2.500000000000002	0.010549890226
-2.400000000000002	0.000840651444019
-2.300000000000002	-0.0113778707192
-2.200000000000002	-0.0263257323056
-2.100000000000002	-0.0441819861864
-2.0000000000000018	-0.0650963286109
-1.9000000000000017	-0.0892280825767
-1.8000000000000016	-0.116819601284
-1.7000000000000015	-0.148299246313
-1.6000000000000014	-0.184385761319
-1.5000000000000013	-0.226133884474
-1.4000000000000012	-0.274833038931
-1.3000000000000012	-0.331670827403
-1.200000000000001	-0.397140809948
-1.100000000000001	-0.470435511259
-1.0000000000000009	-0.549912149517
-0.9000000000000009	-0.636879889132
-0.8000000000000009	-0.74076492212
-0.700000000000001	-0.868045678628
-0.600000000000001	-0.984042463779
-0.500000000000001	-1.00576755433
-0.400000000000001	-0.883254953298
-0.30000000000000104	-0.663305496634
-0.20000000000000104	-0.426691494281
-0.10000000000000103	-0.207547175597
-1.0269562977782698e-15	-6.96664947952e-15
0.09999999999999898	0.207547175597
0.19999999999999898	0.426691494281
0.299999999999999	0.663305496634
0.399999999999999	0.883254953298
0.499999999999999	1.00576755433
0.599999999999999	0.984042463779
0.699999999999999	0.868045678628
0.7999999999999989	0.74076492212
0.8999999999999989	0.636879889132
0.9999999999999989	0.549912149517
1.099999999999999	0.470435511259
1.199999999999999	0.397140809948
1.2999999999999992	0.331670827403
1.3999999999999992	0.274833038931
1.4999999999999993	0.226133884474
1.5999999999999994	0.184385761319
1.6999999999999995	0.148299246313
1.7999999999999996	0.116819601284
1.8999999999999997	0.0892280825767
1.9999999999999998	0.0650963286109
2.0999999999999996	0.0441819861864
2.1999999999999997	0.0263257323056
2.3	0.0113778707192
2.4	-0.000840651444018
2.5	-0.010549890226
2.6	-0.0180055493053
2.7	-0.0234855941875
2.8000000000000003	-0.0272749617428
2.9000000000000004	-0.0296518289163
3.0000000000000004	-0.0308769884047
3.1000000000000005	-0.0311866995199
3.2000000000000006	-0.030788743763
3.3000000000000007	-0.0298611208741
3.400000000000001	-0.0285527309887
3.500000000000001	-0.0269854125019
3.600000000000001	-0.0252567886591
3.700000000000001	-0.0234434849192
3.800000000000001	-0.0216043924106
3.9000000000000012	-0.0197837571571
4.000000000000001	-0.0180139628923
4.1000000000000005	-0.0163179442493
4.2	-0.0147112170228
4.3	-0.0132035451118
4.3999999999999995	-0.0118002827606
4.499999999999999	-0.0105034392153
4.599999999999999	-0.00931251412211
4.699999999999998	-0.00822514863405
4.799999999999998	-0.00723763141614
4.899999999999998	-0.0063452920706
4.999999999999997	-0.00554280795188
